#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               692             -0.84          -0.76948        0.00312841
               693             -0.76         -0.769466        0.00312392
               694             -0.84         -0.769568        0.00312108
               695             -0.76         -0.769554        0.00311662
               696             -0.84         -0.769655        0.00311378
               697             -0.84         -0.769756        0.00311095
               698             -0.84         -0.769857        0.00310812
               699             -0.76         -0.769843         0.0031037
               700             -0.84         -0.769943        0.00310089
               701             -0.76         -0.769929         0.0030965
               702             -0.68         -0.769801        0.00309473
               703             -0.68         -0.769673        0.00309297
               704             -0.84         -0.769773        0.00309019
               705             -0.84         -0.769872        0.00308741
               706             -0.84         -0.769972        0.00308463
               707             -0.84         -0.770071        0.00308186
               708             -0.76         -0.770056        0.00307754
               709             -0.76         -0.770042        0.00307323
               710             -0.76         -0.770028        0.00306894
               711             -0.84         -0.770127         0.0030662
               712             -0.68             -0.77         0.0030645
               713             -0.76         -0.769986        0.00306024
               714             -0.84         -0.770084        0.00305752
               715             -0.84         -0.770182        0.00305481
               716             -0.84         -0.770279         0.0030521
               717             -0.84         -0.770377        0.00304939
               718             -0.76         -0.770362        0.00304518
               719             -0.76         -0.770348        0.00304098
               720             -0.84         -0.770444        0.00303829
               721             -0.84         -0.770541        0.00303561
               722             -0.92         -0.770748        0.00303845
               723             -0.92         -0.770954        0.00304125
               724             -0.92          -0.77116        0.00304401
               725             -0.92         -0.771366        0.00304673
               726             -0.92          -0.77157         0.0030494
               727             -0.92         -0.771774        0.00305204
               728             -0.92         -0.771978        0.00305463
               729             -0.92         -0.772181        0.00305718
               730             -0.68         -0.772055         0.0030556
               731             -0.68         -0.771929        0.00305401
               732             -0.68         -0.771803        0.00305242
               733             -0.68         -0.771678        0.00305083
               734              -0.6         -0.771444        0.00305562
               735              -0.6         -0.771211        0.00306035
               736              -0.6         -0.770978        0.00306502
               737             -0.68         -0.770855        0.00306335
               738             -0.76          -0.77084        0.00305924
               739             -0.76         -0.770825        0.00305513
               740             -0.68         -0.770703        0.00305347
               741             -0.76         -0.770688        0.00304938
               742             -0.68         -0.770566        0.00304772
               743             -0.76         -0.770552        0.00304365
               744              -0.6         -0.770323        0.00304818
               745             -0.68         -0.770201         0.0030465
               746             -0.76         -0.770188        0.00304244
               747             -0.84         -0.770281        0.00303981
               748             -0.76         -0.770267        0.00303577
               749              -0.6          -0.77004        0.00304022
               750              -0.6         -0.769813        0.00304461
               751             -0.76           -0.7698        0.00304058
               752             -0.68         -0.769681        0.00303888
               753             -0.76         -0.769668        0.00303487
               754             -0.68         -0.769549        0.00303318
               755             -0.76         -0.769536        0.00302919
               756             -0.84          -0.76963        0.00302661
               757             -0.84         -0.769723        0.00302404
               758             -0.84         -0.769815        0.00302148
               759             -0.84         -0.769908        0.00301891
               760             -0.92         -0.770105        0.00302139
               761             -0.92         -0.770302        0.00302383
               762             -0.84         -0.770394        0.00302125
               763             -0.92          -0.77059        0.00302364
               764             -0.92         -0.770785          0.003026
               765             -0.84         -0.770876         0.0030234
               766             -0.76         -0.770862        0.00301949
               767             -0.84         -0.770952         0.0030169
               768             -0.84         -0.771042        0.00301431
               769             -0.84         -0.771131        0.00301172
               770             -0.84         -0.771221        0.00300914
               771             -0.84          -0.77131        0.00300656
               772             -0.84         -0.771399        0.00300398
               773             -0.76         -0.771384        0.00300013
               774             -0.76          -0.77137        0.00299629
               775             -0.76         -0.771355        0.00299246
               776             -0.84         -0.771443        0.00298991
               777             -0.84         -0.771532        0.00298736
               778             -0.84          -0.77162        0.00298482
               779             -0.76         -0.771605        0.00298102
               780             -0.84         -0.771692        0.00297849
               781             -0.76         -0.771677        0.00297472
               782              -0.6         -0.771458          0.002979
               783             -0.76         -0.771443        0.00297523
               784             -0.68         -0.771327        0.00297372
               785             -0.76         -0.771312        0.00296997
               786             -0.76         -0.771298        0.00296623
               787             -0.76         -0.771283        0.00296249
               788             -0.76         -0.771269        0.00295877
               789             -0.68         -0.771153        0.00295728
               790             -0.68         -0.771038        0.00295578
               791             -0.76         -0.771024        0.00295208
               792             -0.68         -0.770909        0.00295059
               793             -0.68         -0.770794        0.00294909
               794             -0.68          -0.77068         0.0029476
               795             -0.68         -0.770566        0.00294609
               796             -0.76         -0.770553        0.00294242
               797             -0.76          -0.77054        0.00293876
               798             -0.76         -0.770526        0.00293511
               799             -0.76         -0.770513        0.00293146
               800             -0.76           -0.7705        0.00292783
               801             -0.76         -0.770487         0.0029242
               802             -0.68         -0.770374        0.00292273
               803             -0.76         -0.770361        0.00291912
               804             -0.84         -0.770448        0.00291678
               805             -0.76         -0.770435        0.00291318
               806             -0.84         -0.770521        0.00291085
               807             -0.84         -0.770607        0.00290851
               808             -0.76         -0.770594        0.00290494
               809             -0.76         -0.770581        0.00290138
               810             -0.68         -0.770469        0.00289995
               811             -0.68         -0.770358        0.00289852
               812             -0.52         -0.770049         0.0029113
               813              -0.6          -0.76984        0.00291523
               814             -0.84         -0.769926        0.00291292
               815             -0.76         -0.769914        0.00290937
               816             -0.76         -0.769902        0.00290583
               817              -0.6         -0.769694        0.00290971
               818             -0.68         -0.769584        0.00290821
               819             -0.68         -0.769475        0.00290672
               820             -0.68         -0.769366        0.00290522
               821             -0.68         -0.769257        0.00290372
               822             -0.76         -0.769246        0.00290021
               823             -0.68         -0.769137        0.00289871
               824             -0.76         -0.769126        0.00289522
               825             -0.76         -0.769115        0.00289173
               826             -0.76         -0.769104        0.00288825
               827             -0.84          -0.76919        0.00288603
               828             -0.84         -0.769275        0.00288381
               829             -0.76         -0.769264        0.00288035
               830             -0.84         -0.769349        0.00287814
               831             -0.76         -0.769338         0.0028747
               832             -0.68         -0.769231        0.00287325
               833             -0.68         -0.769124         0.0028718
               834              -0.6         -0.768921        0.00287551
               835              -0.6         -0.768719        0.00287917
               836             -0.68         -0.768612        0.00287768
               837             -0.68         -0.768507        0.00287619
               838             -0.76         -0.768496        0.00287278
               839             -0.68         -0.768391        0.00287129
               840             -0.76         -0.768381        0.00286789
               841             -0.76         -0.768371        0.00286449
               842             -0.76         -0.768361        0.00286111
               843             -0.68         -0.768256        0.00285963
               844             -0.76         -0.768246        0.00285626
               845             -0.84         -0.768331        0.00285414
               846             -0.84         -0.768416        0.00285203
               847             -0.76         -0.768406        0.00284868
               848             -0.84         -0.768491        0.00284657
               849             -0.76         -0.768481        0.00284323
               850             -0.84         -0.768565        0.00284113
               851             -0.84         -0.768649        0.00283903
               852             -0.76         -0.768638        0.00283572
               853             -0.84         -0.768722        0.00283363
               854             -0.84         -0.768806        0.00283154
               855             -0.76         -0.768795        0.00282825
               856             -0.84         -0.768879        0.00282617
               857             -0.76         -0.768868        0.00282289
               858             -0.68         -0.768765         0.0028215
               859             -0.76         -0.768754        0.00281823
               860             -0.76         -0.768744        0.00281497
               861             -0.68         -0.768641        0.00281359
               862             -0.68         -0.768538         0.0028122
               863             -0.76         -0.768528        0.00280896
               864             -0.84         -0.768611        0.00280693
               865             -0.92         -0.768786        0.00280914
               866             -0.84         -0.768868         0.0028071
               867             -0.92         -0.769043        0.00280926
               868             -0.92         -0.769217        0.00281141
               869             -0.84         -0.769298        0.00280935
               870             -0.84         -0.769379         0.0028073
               871             -0.76         -0.769369        0.00280409
               872             -0.76         -0.769358         0.0028009
               873             -0.76         -0.769347        0.00279771
               874             -0.76         -0.769336        0.00279453
               875             -0.76         -0.769326        0.00279136
               876             -0.84         -0.769406        0.00278934
               877             -0.76         -0.769396        0.00278618
               878             -0.68         -0.769294        0.00278486
               879             -0.76         -0.769283        0.00278172
               880             -0.76         -0.769273        0.00277857
               881             -0.76         -0.769262        0.00277544
               882             -0.68         -0.769161        0.00277414
               883             -0.76         -0.769151        0.00277102
               884             -0.84         -0.769231        0.00276904
               885             -0.68          -0.76913        0.00276775
               886             -0.52         -0.768849        0.00277887
               887             -0.68         -0.768749        0.00277754
               888             -0.76         -0.768739        0.00277443
               889             -0.84         -0.768819        0.00277247
               890             -0.92         -0.768989        0.00277455
               891             -0.84         -0.769068        0.00277258
               892             -0.76         -0.769058        0.00276949
               893             -0.76         -0.769048        0.00276641
               894             -0.76         -0.769038        0.00276333
               895             -0.76         -0.769028        0.00276026
               896             -0.84         -0.769107        0.00275832
               897             -0.84         -0.769186        0.00275638
               898             -0.84         -0.769265        0.00275443
               899             -0.84         -0.769344        0.00275249
               900             -0.84         -0.769422        0.00275056
               901             -0.76         -0.769412        0.00274752
               902             -0.76         -0.769401         0.0027445
               903             -0.68         -0.769302        0.00274324
               904             -0.92         -0.769469        0.00274527
               905             -0.84         -0.769547        0.00274334
               906             -0.84         -0.769625        0.00274141
               907             -0.84         -0.769702        0.00273949
               908             -0.84          -0.76978        0.00273757
               909             -0.84         -0.769857        0.00273564
               910             -0.84         -0.769934        0.00273372
               911             -0.84         -0.770011         0.0027318
               912             -0.84         -0.770088        0.00272989
               913             -0.84         -0.770164        0.00272797
               914             -0.84         -0.770241        0.00272606
               915             -0.84         -0.770317        0.00272414
               916             -0.76         -0.770306        0.00272119
               917             -0.84         -0.770382        0.00271929
               918             -0.84         -0.770458        0.00271738
               919             -0.84         -0.770533        0.00271548
               920             -0.76         -0.770522        0.00271255
               921             -0.76          -0.77051        0.00270963
               922             -0.76         -0.770499        0.00270671
               923             -0.76         -0.770488        0.00270381
               924             -0.76         -0.770476         0.0027009
               925             -0.68         -0.770378        0.00269975
               926             -0.84         -0.770454        0.00269788
               927             -0.76         -0.770442          0.002695
               928             -0.76         -0.770431        0.00269212
               929             -0.84         -0.770506        0.00269026
               930             -0.84         -0.770581        0.00268841
               931             -0.84         -0.770655        0.00268655
               932             -0.84          -0.77073         0.0026847
               933             -0.84         -0.770804        0.00268285
               934             -0.76         -0.770792           0.00268
               935             -0.76         -0.770781        0.00267716
               936             -0.68         -0.770684        0.00267606
               937             -0.52         -0.770416        0.00268654
               938              -0.6         -0.770235        0.00268981
               939             -0.68         -0.770138        0.00268866
               940             -0.68         -0.770043        0.00268751
               941             -0.76         -0.770032        0.00268468
               942             -0.84         -0.770106        0.00268285
               943             -0.84          -0.77018        0.00268103
               944             -0.84         -0.770254        0.00267921
               945             -0.76         -0.770243         0.0026764
               946             -0.68         -0.770148        0.00267527
               947             -0.68         -0.770053        0.00267414
               948             -0.76         -0.770042        0.00267134
               949             -0.68         -0.769947        0.00267021
               950             -0.76         -0.769937        0.00266742
               951             -0.84         -0.770011        0.00266563
               952             -0.84         -0.770084        0.00266384
               953             -0.76         -0.770073        0.00266107
               954             -0.76         -0.770063         0.0026583
               955             -0.84         -0.770136        0.00265653
               956             -0.68         -0.770042        0.00265542
               957             -0.68         -0.769948        0.00265431
               958             -0.76         -0.769937        0.00265156
               959             -0.76         -0.769927        0.00264882
               960             -0.84             -0.77        0.00264706
               961             -0.76          -0.76999        0.00264433
               962             -0.76         -0.769979         0.0026416
               963             -0.84         -0.770052        0.00263986
               964             -0.92         -0.770207         0.0026417
               965             -0.92         -0.770363        0.00264352
               966             -0.84         -0.770435        0.00264176
               967             -0.84         -0.770507        0.00264001
               968             -0.84         -0.770579        0.00263826
               969             -0.76         -0.770568        0.00263556
               970             -0.84         -0.770639        0.00263381
               971             -0.84         -0.770711        0.00263207
               972             -0.84         -0.770782        0.00263033
               973             -0.84         -0.770853        0.00262859
               974             -0.76         -0.770842        0.00262591
               975             -0.84         -0.770913        0.00262418
               976             -0.84         -0.770984        0.00262244
               977             -0.76         -0.770972        0.00261978
               978             -0.84         -0.771043        0.00261805
               979             -0.84         -0.771113        0.00261633
               980             -0.84         -0.771184         0.0026146
               981             -0.84         -0.771254        0.00261288
               982              -0.6         -0.771079        0.00261603
               983             -0.76         -0.771068        0.00261339
               984             -0.84         -0.771138        0.00261167
               985             -0.84         -0.771208        0.00260996
               986             -0.84         -0.771278        0.00260824
               987             -0.76         -0.771266        0.00260563
               988             -0.76         -0.771255        0.00260301
               989             -0.68         -0.771163        0.00260202
               990             -0.68         -0.771071        0.00260102
               991             -0.76          -0.77106        0.00259842
               992              -0.6         -0.770887        0.00260151
               993             -0.76         -0.770876        0.00259892
               994             -0.76         -0.770865        0.00259633
               995             -0.76         -0.770854        0.00259374
               996             -0.68         -0.770763        0.00259274
               997             -0.68         -0.770672        0.00259174
               998             -0.68         -0.770581        0.00259073
               999             -0.68          -0.77049        0.00258972
              1000             -0.76          -0.77048        0.00258715
