#     BLOCK:   ACTUAL_X:     X_AVE:       ERROR:
               860           166.667           161.608          0.812198
               861           166.667           161.614          0.811276
               862           166.667            161.62          0.810356
               863           166.667           161.626          0.809438
               864           166.667           161.632          0.808522
               865           166.667           161.638          0.807608
               866           166.667           161.643          0.806697
               867           166.667           161.649          0.805787
               868           166.667           161.655          0.804879
               869           166.667           161.661          0.803974
               870           166.667           161.667           0.80307
               871           166.667           161.672          0.802169
               872           166.667           161.678          0.801269
               873           166.667           161.684          0.800372
               874           166.667           161.689          0.799476
               875           166.667           161.695          0.798583
               876           166.667           161.701          0.797691
               877           166.667           161.706          0.796802
               878           166.667           161.712          0.795914
               879           166.667           161.718          0.795029
               880           166.667           161.723          0.794145
               881           166.667           161.729          0.793264
               882           166.667           161.735          0.792384
               883           166.667            161.74          0.791506
               884           166.667           161.746          0.790631
               885           166.667           161.751          0.789757
               886           166.667           161.757          0.788885
               887           166.667           161.762          0.788015
               888           166.667           161.768          0.787147
               889           166.667           161.773          0.786281
               890           166.667           161.779          0.785417
               891           166.667           161.784          0.784554
               892           166.667            161.79          0.783694
               893           166.667           161.795          0.782835
               894           166.667           161.801          0.781979
               895           166.667           161.806          0.781124
               896           166.667           161.812          0.780271
               897           166.667           161.817           0.77942
               898           166.667           161.822           0.77857
               899           166.667           161.828          0.777723
               900           166.667           161.833          0.776878
               901           166.667           161.839          0.776034
               902           166.667           161.844          0.775192
               903           166.667           161.849          0.774352
               904           166.667           161.855          0.773514
               905           166.667            161.86          0.772677
               906           166.667           161.865          0.771843
               907           166.667            161.87           0.77101
               908           166.667           161.876          0.770179
               909           166.667           161.881          0.769349
               910           166.667           161.886          0.768522
               911           166.667           161.892          0.767696
               912           166.667           161.897          0.766872
               913           166.667           161.902           0.76605
               914           166.667           161.907           0.76523
               915           166.667           161.912          0.764411
               916           166.667           161.918          0.763594
               917           166.667           161.923          0.762779
               918           166.667           161.928          0.761966
               919           166.667           161.933          0.761154
               920           166.667           161.938          0.760344
               921           166.667           161.943          0.759536
               922           166.667           161.949          0.758729
               923           166.667           161.954          0.757925
               924           166.667           161.959          0.757121
               925           166.667           161.964           0.75632
               926           166.667           161.969           0.75552
               927           166.667           161.974          0.754722
               928           166.667           161.979          0.753926
               929           166.667           161.984          0.753131
               930           166.667           161.989          0.752338
               931           166.667           161.994          0.751547
               932           166.667           161.999          0.750757
               933           166.667           162.004          0.749969
               934           166.667           162.009          0.749183
               935           166.667           162.014          0.748398
               936           166.667           162.019          0.747615
               937           166.667           162.024          0.746834
               938           166.667           162.029          0.746054
               939           166.667           162.034          0.745276
               940           166.667           162.039          0.744499
               941           166.667           162.044          0.743724
               942           166.667           162.049          0.742951
               943           166.667           162.054          0.742179
               944           166.667           162.058          0.741409
               945           166.667           162.063          0.740641
               946           166.667           162.068          0.739874
               947           166.667           162.073          0.739108
               948           166.667           162.078          0.738345
               949           166.667           162.083          0.737582
               950           166.667           162.088          0.736822
               951           166.667           162.092          0.736063
               952           166.667           162.097          0.735305
               953           166.667           162.102          0.734549
               954           166.667           162.107          0.733795
               955           166.667           162.112          0.733042
               956           166.667           162.116          0.732291
               957           166.667           162.121          0.731541
               958           166.667           162.126          0.730793
               959           166.667           162.131          0.730046
               960           166.667           162.135          0.729301
               961           166.667            162.14          0.728557
               962           166.667           162.145          0.727815
               963           166.667           162.149          0.727075
               964           166.667           162.154          0.726335
               965           166.667           162.159          0.725598
               966           166.667           162.163          0.724862
               967           166.667           162.168          0.724127
               968           166.667           162.173          0.723394
               969           166.667           162.177          0.722662
               970           166.667           162.182          0.721932
               971           166.667           162.187          0.721203
               972           166.667           162.191          0.720476
               973           166.667           162.196           0.71975
               974           166.667             162.2          0.719026
               975           166.667           162.205          0.718303
               976           166.667            162.21          0.717582
               977           166.667           162.214          0.716862
               978           166.667           162.219          0.716143
               979           166.667           162.223          0.715426
               980           166.667           162.228           0.71471
               981           166.667           162.232          0.713996
               982           166.667           162.237          0.713283
               983           166.667           162.241          0.712572
               984           166.667           162.246          0.711862
               985           166.667            162.25          0.711153
               986           166.667           162.255          0.710446
               987           166.667           162.259          0.709741
               988           166.667           162.264          0.709036
               989           166.667           162.268          0.708333
               990           166.667           162.273          0.707632
               991           166.667           162.277          0.706932
               992           166.667           162.281          0.706233
               993           166.667           162.286          0.705535
               994           166.667            162.29          0.704839
               995           166.667           162.295          0.704145
               996           166.667           162.299          0.703451
               997           166.667           162.303          0.702759
               998           166.667           162.308          0.702069
               999           166.667           162.312           0.70138
              1000           166.667           162.317          0.700692
