#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               755                -1         -0.994384        0.00106636
               756                -1         -0.994392        0.00106498
               757                -1         -0.994399        0.00106359
               758                -1         -0.994406        0.00106222
               759                -1         -0.994414        0.00106084
               760                -1         -0.994421        0.00105947
               761                -1         -0.994428        0.00105811
               762                -1         -0.994436        0.00105674
               763                -1         -0.994443        0.00105538
               764                -1          -0.99445        0.00105403
               765                -1         -0.994458        0.00105267
               766                -1         -0.994465        0.00105132
               767                -1         -0.994472        0.00104998
               768                -1         -0.994479        0.00104864
               769                -1         -0.994486         0.0010473
               770                -1         -0.994494        0.00104596
               771                -1         -0.994501        0.00104463
               772                -1         -0.994508         0.0010433
               773                -1         -0.994515        0.00104197
               774                -1         -0.994522        0.00104065
               775                -1         -0.994529        0.00103933
               776                -1         -0.994536        0.00103802
               777                -1         -0.994543        0.00103671
               778                -1          -0.99455         0.0010354
               779                -1         -0.994557        0.00103409
               780                -1         -0.994564        0.00103279
               781                -1         -0.994571        0.00103149
               782                -1         -0.994578        0.00103019
               783                -1         -0.994585         0.0010289
               784                -1         -0.994592        0.00102761
               785                -1         -0.994599        0.00102633
               786                -1         -0.994606        0.00102504
               787                -1         -0.994612        0.00102376
               788                -1         -0.994619        0.00102249
               789                -1         -0.994626        0.00102121
               790                -1         -0.994633        0.00101994
               791                -1          -0.99464        0.00101868
               792                -1         -0.994646        0.00101741
               793                -1         -0.994653        0.00101615
               794                -1          -0.99466         0.0010149
               795                -1         -0.994667        0.00101364
               796                -1         -0.994673        0.00101239
               797                -1          -0.99468        0.00101114
               798                -1         -0.994687         0.0010099
               799                -1         -0.994693        0.00100866
               800                -1           -0.9947        0.00100742
               801                -1         -0.994707        0.00100618
               802                -1         -0.994713        0.00100495
               803                -1          -0.99472        0.00100372
               804                -1         -0.994726        0.00100249
               805                -1         -0.994733        0.00100127
               806                -1         -0.994739        0.00100005
               807                -1         -0.994746       0.000998828
               808                -1         -0.994752       0.000997613
               809                -1         -0.994759       0.000996401
               810                -1         -0.994765       0.000995191
               811                -1         -0.994772       0.000993985
               812                -1         -0.994778       0.000992782
               813                -1         -0.994785       0.000991582
               814                -1         -0.994791       0.000990384
               815                -1         -0.994798        0.00098919
               816                -1         -0.994804       0.000987998
               817                -1          -0.99481       0.000986809
               818                -1         -0.994817       0.000985623
               819                -1         -0.994823        0.00098444
               820                -1         -0.994829        0.00098326
               821                -1         -0.994836       0.000982082
               822                -1         -0.994842       0.000980908
               823                -1         -0.994848       0.000979736
               824                -1         -0.994854       0.000978567
               825                -1         -0.994861         0.0009774
               826                -1         -0.994867       0.000976237
               827                -1         -0.994873       0.000975076
               828                -1         -0.994879       0.000973918
               829                -1         -0.994885       0.000972763
               830                -1         -0.994892       0.000971611
               831                -1         -0.994898       0.000970461
               832                -1         -0.994904       0.000969314
               833                -1          -0.99491       0.000968169
               834                -1         -0.994916       0.000967028
               835                -1         -0.994922       0.000965889
               836                -1         -0.994928       0.000964753
               837                -1         -0.994934       0.000963619
               838                -1          -0.99494       0.000962488
               839                -1         -0.994946        0.00096136
               840                -1         -0.994952       0.000960234
               841                -1         -0.994958       0.000959111
               842                -1         -0.994964       0.000957991
               843                -1          -0.99497       0.000956873
               844                -1         -0.994976       0.000955758
               845                -1         -0.994982       0.000954645
               846                -1         -0.994988       0.000953535
               847                -1         -0.994994       0.000952428
               848                -1            -0.995       0.000951323
               849                -1         -0.995006       0.000950221
               850                -1         -0.995012       0.000949121
               851                -1         -0.995018       0.000948024
               852                -1         -0.995023       0.000946929
               853                -1         -0.995029       0.000945837
               854                -1         -0.995035       0.000944747
               855                -1         -0.995041        0.00094366
               856                -1         -0.995047       0.000942575
               857                -1         -0.995053       0.000941493
               858                -1         -0.995058       0.000940414
               859                -1         -0.995064       0.000939336
               860                -1          -0.99507       0.000938262
               861                -1         -0.995075       0.000937189
               862                -1         -0.995081        0.00093612
               863                -1         -0.995087       0.000935052
               864                -1         -0.995093       0.000933987
               865                -1         -0.995098       0.000932925
               866                -1         -0.995104       0.000931865
               867                -1          -0.99511       0.000930807
               868                -1         -0.995115       0.000929752
               869                -1         -0.995121       0.000928699
               870                -1         -0.995126       0.000927648
               871                -1         -0.995132         0.0009266
               872                -1         -0.995138       0.000925554
               873                -1         -0.995143       0.000924511
               874                -1         -0.995149        0.00092347
               875                -1         -0.995154       0.000922431
               876                -1          -0.99516       0.000921395
               877                -1         -0.995165        0.00092036
               878                -1         -0.995171       0.000919329
               879                -1         -0.995176       0.000918299
               880                -1         -0.995182       0.000917272
               881                -1         -0.995187       0.000916247
               882                -1         -0.995193       0.000915225
               883                -1         -0.995198       0.000914204
               884                -1         -0.995204       0.000913186
               885                -1         -0.995209       0.000912171
               886                -1         -0.995214       0.000911157
               887                -1          -0.99522       0.000910146
               888                -1         -0.995225       0.000909137
               889                -1         -0.995231        0.00090813
               890                -1         -0.995236       0.000907125
               891                -1         -0.995241       0.000906123
               892                -1         -0.995247       0.000905123
               893                -1         -0.995252       0.000904125
               894                -1         -0.995257       0.000903129
               895                -1         -0.995263       0.000902136
               896                -1         -0.995268       0.000901144
               897                -1         -0.995273       0.000900155
               898                -1         -0.995278       0.000899168
               899                -1         -0.995284       0.000898183
               900                -1         -0.995289       0.000897201
               901                -1         -0.995294        0.00089622
               902                -1         -0.995299       0.000895242
               903                -1         -0.995305       0.000894265
               904                -1          -0.99531       0.000893291
               905                -1         -0.995315       0.000892319
               906                -1          -0.99532       0.000891349
               907                -1         -0.995325       0.000890382
               908                -1          -0.99533       0.000889416
               909                -1         -0.995336       0.000888452
               910                -1         -0.995341       0.000887491
               911                -1         -0.995346       0.000886531
               912                -1         -0.995351       0.000885574
               913                -1         -0.995356       0.000884618
               914                -1         -0.995361       0.000883665
               915                -1         -0.995366       0.000882714
               916                -1         -0.995371       0.000881765
               917                -1         -0.995376       0.000880818
               918                -1         -0.995381       0.000879873
               919                -1         -0.995386        0.00087893
               920                -1         -0.995391       0.000877989
               921                -1         -0.995396       0.000877049
               922                -1         -0.995401       0.000876112
               923                -1         -0.995406       0.000875177
               924                -1         -0.995411       0.000874244
               925                -1         -0.995416       0.000873313
               926                -1         -0.995421       0.000872384
               927                -1         -0.995426       0.000871457
               928                -1         -0.995431       0.000870532
               929                -1         -0.995436       0.000869609
               930                -1         -0.995441       0.000868688
               931                -1         -0.995446       0.000867768
               932                -1         -0.995451       0.000866851
               933                -1         -0.995456       0.000865936
               934                -1          -0.99546       0.000865022
               935                -1         -0.995465       0.000864111
               936                -1          -0.99547       0.000863201
               937                -1         -0.995475       0.000862293
               938                -1          -0.99548       0.000861388
               939                -1         -0.995485       0.000860484
               940                -1         -0.995489       0.000859582
               941                -1         -0.995494       0.000858682
               942                -1         -0.995499       0.000857783
               943                -1         -0.995504       0.000856887
               944                -1         -0.995508       0.000855992
               945                -1         -0.995513         0.0008551
               946                -1         -0.995518       0.000854209
               947                -1         -0.995523        0.00085332
               948                -1         -0.995527       0.000852433
               949                -1         -0.995532       0.000851548
               950                -1         -0.995537       0.000850665
               951                -1         -0.995542       0.000849783
               952                -1         -0.995546       0.000848903
               953                -1         -0.995551       0.000848025
               954                -1         -0.995556       0.000847149
               955                -1          -0.99556       0.000846275
               956                -1         -0.995565       0.000845402
               957                -1         -0.995569       0.000844532
               958                -1         -0.995574       0.000843663
               959                -1         -0.995579       0.000842796
               960                -1         -0.995583        0.00084193
               961                -1         -0.995588       0.000841067
               962                -1         -0.995593       0.000840205
               963                -1         -0.995597       0.000839345
               964                -1         -0.995602       0.000838487
               965                -1         -0.995606        0.00083763
               966                -1         -0.995611       0.000836776
               967                -1         -0.995615       0.000835923
               968                -1          -0.99562       0.000835071
               969                -1         -0.995624       0.000834222
               970                -1         -0.995629       0.000833374
               971                -1         -0.995633       0.000832528
               972                -1         -0.995638       0.000831683
               973                -1         -0.995642       0.000830841
               974                -1         -0.995647           0.00083
               975                -1         -0.995651        0.00082916
               976                -1         -0.995656       0.000828323
               977                -1          -0.99566       0.000827487
               978                -1         -0.995665       0.000826653
               979                -1         -0.995669        0.00082582
               980                -1         -0.995673       0.000824989
               981                -1         -0.995678        0.00082416
               982                -1         -0.995682       0.000823333
               983                -1         -0.995687       0.000822507
               984                -1         -0.995691       0.000821683
               985                -1         -0.995695        0.00082086
               986                -1           -0.9957       0.000820039
               987                -1         -0.995704        0.00081922
               988                -1         -0.995709       0.000818402
               989                -1         -0.995713       0.000817586
               990                -1         -0.995717       0.000816772
               991                -1         -0.995721       0.000815959
               992                -1         -0.995726       0.000815148
               993                -1          -0.99573       0.000814339
               994                -1         -0.995734       0.000813531
               995                -1         -0.995739       0.000812724
               996                -1         -0.995743        0.00081192
               997                -1         -0.995747       0.000811116
               998                -1         -0.995752       0.000810315
               999                -1         -0.995756       0.000809515
              1000                -1          -0.99576       0.000808717
