#     BLOCK:   ACTUAL_TE:    TE_AVE:      ERROR:
               463             -0.68         -0.792484        0.00460942
               464             -0.76         -0.792414        0.00460002
               465             -0.84         -0.792516        0.00459126
               466             -0.84         -0.792618        0.00458254
               467             -0.84         -0.792719        0.00457385
               468             -0.84         -0.792821        0.00456519
               469             -0.76         -0.792751          0.004556
               470             -0.76         -0.792681        0.00454683
               471             -0.76         -0.792611        0.00453771
               472             -0.68         -0.792373        0.00453436
               473             -0.84         -0.792474         0.0045259
               474             -0.84         -0.792574        0.00451746
               475             -0.84         -0.792674        0.00450905
               476             -0.84         -0.792773        0.00450067
               477             -0.76         -0.792704        0.00449176
               478             -0.68         -0.792469        0.00448855
               479             -0.68         -0.792234        0.00448532
               480             -0.76         -0.792167        0.00447648
               481             -0.76           -0.7921        0.00446767
               482              -0.6         -0.791701        0.00447614
               483             -0.76         -0.791636        0.00446735
               484             -0.84         -0.791736        0.00445924
               485             -0.84         -0.791835        0.00445116
               486             -0.68         -0.791605        0.00444794
               487             -0.84         -0.791704        0.00443992
               488             -0.76         -0.791639         0.0044313
               489             -0.76         -0.791575        0.00442271
               490             -0.68         -0.791347        0.00441954
               491             -0.84         -0.791446        0.00441165
               492             -0.84         -0.791545        0.00440379
               493             -0.84         -0.791643        0.00439595
               494             -0.84         -0.791741        0.00438814
               495             -0.76         -0.791677        0.00437974
               496             -0.84         -0.791774          0.004372
               497             -0.76          -0.79171        0.00436367
               498             -0.76         -0.791647        0.00435537
               499             -0.84         -0.791743        0.00434772
               500             -0.84          -0.79184         0.0043401
               501             -0.76         -0.791776         0.0043319
               502             -0.76         -0.791713        0.00432373
               503             -0.84         -0.791809         0.0043162
               504             -0.76         -0.791746         0.0043081
               505             -0.84         -0.791842        0.00430063
               506             -0.84         -0.791937        0.00429318
               507             -0.84         -0.792032        0.00428576
               508             -0.76         -0.791969        0.00427779
               509             -0.76         -0.791906        0.00426984
               510             -0.84            -0.792        0.00426251
               511             -0.84         -0.792094        0.00425521
               512             -0.76         -0.792031        0.00424736
               513             -0.76         -0.791969        0.00423954
               514             -0.84         -0.792062        0.00423232
               515             -0.68         -0.791845        0.00422969
               516             -0.68         -0.791628        0.00422704
               517             -0.68         -0.791412        0.00422438
               518             -0.68         -0.791197        0.00422169
