#     BLOCK:   ACTUAL_M:     M_AVE:       ERROR:
               813                 1          0.973629        0.00355969
               814                 1          0.973661        0.00355546
               815                 1          0.973693        0.00355125
               816                 1          0.973725        0.00354704
               817                 1          0.973758        0.00354285
               818                 1           0.97379        0.00353866
               819                 1          0.973822        0.00353448
               820                 1          0.973854        0.00353032
               821                 1          0.973886        0.00352616
               822                 1          0.973917        0.00352202
               823                 1          0.973949        0.00351788
               824                 1          0.973981        0.00351375
               825                 1          0.974012        0.00350963
               826                 1          0.974044        0.00350553
               827                 1          0.974075        0.00350143
               828                 1          0.974106        0.00349734
               829                 1          0.974138        0.00349326
               830                 1          0.974169        0.00348919
               831                 1            0.9742        0.00348513
               832                 1          0.974231        0.00348108
               833                 1          0.974262        0.00347704
               834                 1          0.974293        0.00347301
               835                 1          0.974323        0.00346898
               836                 1          0.974354        0.00346497
               837                 1          0.974385        0.00346096
               838                 1          0.974415        0.00345697
               839                 1          0.974446        0.00345298
               840                 1          0.974476        0.00344901
               841                 1          0.974507        0.00344504
               842                 1          0.974537        0.00344108
               843                 1          0.974567        0.00343713
               844                 1          0.974597        0.00343319
               845                 1          0.974627        0.00342926
               846                 1          0.974657        0.00342534
               847                 1          0.974687        0.00342142
               848                 1          0.974717        0.00341752
               849                 1          0.974747        0.00341362
               850                 1          0.974776        0.00340974
               851                 1          0.974806        0.00340586
               852                 1          0.974836        0.00340199
               853                 1          0.974865        0.00339813
               854                 1          0.974895        0.00339428
               855                 1          0.974924        0.00339044
               856                 1          0.974953         0.0033866
               857                 1          0.974982        0.00338278
               858                 1          0.975012        0.00337896
               859                 1          0.975041        0.00337515
               860                 1           0.97507        0.00337135
               861                 1          0.975099        0.00336756
               862                 1          0.975128        0.00336378
               863                 1          0.975156           0.00336
               864                 1          0.975185        0.00335624
               865                 1          0.975214        0.00335248
               866                 1          0.975242        0.00334873
               867                 1          0.975271        0.00334499
               868                 1            0.9753        0.00334126
               869                 1          0.975328        0.00333753
               870                 1          0.975356        0.00333382
               871                 1          0.975385        0.00333011
               872                 1          0.975413        0.00332641
               873                 1          0.975441        0.00332272
               874                 1          0.975469        0.00331904
               875                 1          0.975497        0.00331536
               876                 1          0.975525        0.00331169
               877                 1          0.975553        0.00330804
               878                 1          0.975581        0.00330439
               879                 1          0.975609        0.00330074
               880                 1          0.975636        0.00329711
               881                 1          0.975664        0.00329348
               882                 1          0.975692        0.00328986
               883                 1          0.975719        0.00328625
               884                 1          0.975747        0.00328265
               885                 1          0.975774        0.00327906
               886                 1          0.975801        0.00327547
               887                 1          0.975829        0.00327189
               888                 1          0.975856        0.00326832
               889                 1          0.975883        0.00326475
               890                 1           0.97591         0.0032612
               891                 1          0.975937        0.00325765
               892                 1          0.975964        0.00325411
               893                 1          0.975991        0.00325058
               894                 1          0.976018        0.00324705
               895                 1          0.976045        0.00324353
               896                 1          0.976071        0.00324003
               897                 1          0.976098        0.00323652
               898                 1          0.976125        0.00323303
               899                 1          0.976151        0.00322954
               900                 1          0.976178        0.00322606
               901                 1          0.976204        0.00322259
               902                 1          0.976231        0.00321912
               903                 1          0.976257        0.00321567
               904                 1          0.976283        0.00321222
               905                 1          0.976309        0.00320877
               906                 1          0.976336        0.00320534
               907                 1          0.976362        0.00320191
               908                 1          0.976388        0.00319849
               909                 1          0.976414        0.00319508
               910                 1           0.97644        0.00319167
               911                 1          0.976465        0.00318827
               912                 1          0.976491        0.00318488
               913                 1          0.976517         0.0031815
               914                 1          0.976543        0.00317812
               915                 1          0.976568        0.00317475
               916                 1          0.976594        0.00317139
               917                 1          0.976619        0.00316803
               918                 1          0.976645        0.00316468
               919                 1           0.97667        0.00316134
               920                 1          0.976696        0.00315801
               921                 1          0.976721        0.00315468
               922                 1          0.976746        0.00315136
               923                 1          0.976771        0.00314805
               924                 1          0.976797        0.00314474
               925                 1          0.976822        0.00314144
               926                 1          0.976847        0.00313815
               927                 1          0.976872        0.00313486
               928                 1          0.976897        0.00313158
               929                 1          0.976921        0.00312831
               930                 1          0.976946        0.00312504
               931                 1          0.976971        0.00312179
               932                 1          0.976996        0.00311853
               933                 1           0.97702        0.00311529
               934                 1          0.977045        0.00311205
               935                 1           0.97707        0.00310882
               936                 1          0.977094        0.00310559
               937                 1          0.977118        0.00310238
               938                 1          0.977143        0.00309916
               939                 1          0.977167        0.00309596
               940                 1          0.977191        0.00309276
               941                 1          0.977216        0.00308957
               942                 1           0.97724        0.00308638
               943                 1          0.977264        0.00308321
               944                 1          0.977288        0.00308003
               945                 1          0.977312        0.00307687
               946                 1          0.977336        0.00307371
               947                 1           0.97736        0.00307056
               948                 1          0.977384        0.00306741
               949                 1          0.977408        0.00306427
               950                 1          0.977432        0.00306114
               951                 1          0.977455        0.00305801
               952                 1          0.977479        0.00305489
               953                 1          0.977503        0.00305178
               954                 1          0.977526        0.00304867
               955                 1           0.97755        0.00304557
               956                 1          0.977573        0.00304247
               957                 1          0.977597        0.00303938
               958                 1           0.97762         0.0030363
               959                 1          0.977643        0.00303322
               960                 1          0.977667        0.00303015
               961                 1           0.97769        0.00302709
               962                 1          0.977713        0.00302403
               963                 1          0.977736        0.00302098
               964                 1          0.977759        0.00301793
               965                 1          0.977782        0.00301489
               966                 1          0.977805        0.00301186
               967                 1          0.977828        0.00300883
               968                 1          0.977851        0.00300581
               969                 1          0.977874         0.0030028
               970                 1          0.977897        0.00299979
               971                 1           0.97792        0.00299679
               972                 1          0.977942        0.00299379
               973                 1          0.977965         0.0029908
               974                 1          0.977988        0.00298781
               975                 1           0.97801        0.00298483
               976                 1          0.978033        0.00298186
               977                 1          0.978055        0.00297889
               978                 1          0.978078        0.00297593
               979                 1            0.9781        0.00297298
               980                 1          0.978122        0.00297003
               981                 1          0.978145        0.00296708
               982                 1          0.978167        0.00296414
               983                 1          0.978189        0.00296121
               984                 1          0.978211        0.00295829
               985                 1          0.978234        0.00295537
               986                 1          0.978256        0.00295245
               987                 1          0.978278        0.00294954
               988                 1            0.9783        0.00294664
               989                 1          0.978322        0.00294374
               990                 1          0.978343        0.00294085
               991                 1          0.978365        0.00293796
               992                 1          0.978387        0.00293508
               993                 1          0.978409        0.00293221
               994                 1          0.978431        0.00292934
               995                 1          0.978452        0.00292647
               996                 1          0.978474        0.00292361
               997                 1          0.978495        0.00292076
               998                 1          0.978517        0.00291792
               999                 1          0.978539        0.00291507
              1000                 1           0.97856        0.00291224
